Код погоды,Сумма всех осадков,Часы с осадками,Сумма дождевых осадков,Суммарное количество дождевых осадков,Средняя облачность,Максимальная облачность,Минимальная облачность,Средняя температура,Максимальная температура,Минимальная температура,Средняя ощущаемая температура,Минимальная ощущаемая температура,Максимальная ощущаемая температура,Направление ветра ,Максимальные порывы ветра,Максимальная скорость ветра,Средняя относительная влажность,Максимальная относительная влажность,Минимальная относительная влажность,Сумма коротковолнового излучения,Средняя точка росы,Максимальная точка росы,Минимальная точка росы,"Количество секунд, когда светило солнце",Давление на уровне земли
3,0.0,0.0,0.0,0.0,68.75,100.0,0.0,-2.963667,-0.60950005,-6.4595,-7.0318494,-10.898831,-4.5907393,206.6996,7.2,4.060788,82.20164,88.83263,77.52945,1.91,-5.5803337,-2.8595,-8.8095,4143.1475,983.95526
3,0.0,0.0,0.0,0.0,95.916664,100.0,82.0,0.93841666,2.3404999,-0.3095,-3.2477806,-4.9665737,-1.7228875,223.44374,8.2,4.313931,81.65567,94.03228,71.88911,2.59,-1.8865834,-0.1595,-3.7595,11474.25,979.4285
3,0.0,0.0,0.0,0.0,99.875,100.0,98.0,1.5071667,2.3905,0.8405,-1.6786276,-2.349236,-1.0044105,205.99161,5.9,2.84605,95.08692,96.46164,93.10856,1.04,0.80508333,1.4405,-0.009499997,0.0,979.7256
51,0.2,2.0,0.2,0.0,73.708336,100.0,0.0,-0.0011668205,2.8905,-6.7595,-4.072623,-11.772608,-0.88686323,238.28397,8.7,4.294182,89.39663,96.12956,75.298546,1.72,-1.5574166,1.4905,-9.5595,4649.2354,971.5244
71,0.0,0.0,0.0,0.07,38.625,100.0,3.0,-6.8240833,-5.5095,-8.659499,-13.117336,-14.808959,-11.599972,317.34164,14.0,7.212489,71.85734,80.15926,67.80058,3.9,-11.063667,-9.0095,-12.709499,23182.97,974.0379
3,0.0,0.0,0.0,0.0,29.5,100.0,0.0,-9.3324175,-6.0095,-12.659499,-13.992589,-17.56378,-10.641024,274.29974,7.1,3.383785,69.97346,79.88134,60.688953,3.79,-13.851166,-11.2595,-15.809499,23205.668,985.53986
3,0.0,0.0,0.0,0.0,50.666668,95.0,2.0,-9.669916,-5.3095,-13.409499,-14.715945,-18.6759,-9.949104,260.71262,7.2,4.0718546,75.06069,81.77699,63.45894,3.49,-13.315747,-10.709499,-15.8595,22050.857,980.616
71,0.4,4.0,0.0,0.48999998,98.666664,100.0,90.0,-5.5428333,-4.3595,-6.7595,-11.646684,-13.328395,-10.036611,245.85583,11.9,6.4195013,68.463936,76.185135,61.705734,2.13,-10.457416,-9.709499,-11.2595,7376.8228,971.79803
73,0.8,5.0,0.0,1.05,94.791664,100.0,84.0,-4.486583,-2.1595001,-6.2095,-9.036551,-11.6698,-6.250455,217.80522,8.5,4.4102154,80.65337,90.9005,73.938576,1.78,-7.330334,-4.9095,-9.8595,2129.6565,966.1567
71,1.5000001,9.0,0.0,1.3300002,100.0,100.0,100.0,-19.257416,-7.2095,-24.1595,-26.23598,-31.316961,-12.964573,26.892439,12.8,6.5764737,69.296776,86.62215,62.64671,2.51,-23.465752,-9.0595,-28.5095,9228.305,971.1027
3,0.0,0.0,0.0,0.0,29.125,100.0,0.0,-23.217834,-19.709501,-25.8595,-29.321856,-32.377205,-24.77348,357.09677,11.1,5.7939625,57.12415,67.007126,45.415257,3.81,-29.461578,-27.0095,-30.9095,22463.766,983.1057
2,0.0,0.0,0.0,0.0,11.208333,71.0,0.0,-20.317833,-11.8595,-25.709501,-25.469795,-30.970873,-16.687641,288.56543,5.2,2.84605,68.93049,79.187225,59.437527,3.5,-24.561583,-16.1095,-30.459501,22081.314,988.1695
3,0.0,0.0,0.0,0.0,30.833334,91.0,0.0,-19.349081,-12.209499,-22.6595,-24.632294,-27.982334,-17.110542,280.7709,4.9,2.8635643,62.58577,70.82635,50.60507,3.61,-24.751165,-18.3095,-28.4095,21776.004,994.6589
3,0.0,0.0,0.0,0.0,75.0,100.0,0.0,-16.396997,-10.459499,-21.4095,-21.350103,-26.717453,-15.354437,291.93246,4.6,2.8319604,64.50152,78.30921,54.29117,2.25,-21.613668,-16.6095,-25.8595,625.2399,993.69525
3,0.0,0.0,0.0,0.0,51.916668,100.0,0.0,-16.946999,-13.3595,-19.209501,-21.554495,-23.464182,-17.74657,217.79866,4.1,2.5,69.07241,72.89792,59.670685,3.24,-21.294918,-18.3095,-23.2595,21824.508,993.6946
73,2.6,10.0,0.0,2.2399998,99.75,100.0,98.0,-12.774082,-10.159499,-16.5595,-17.51151,-21.22283,-14.816465,188.54219,5.9,2.9274564,80.44543,86.4346,74.31351,0.94,-15.440749,-12.6095,-20.0595,0.0,979.8758
71,0.9,5.0,0.0,1.1899999,98.083336,100.0,90.0,-16.3845,-13.159499,-19.709501,-21.587654,-25.157864,-17.938353,17.800009,6.7,3.4885528,78.69489,88.79393,70.452896,2.86,-19.251165,-14.659499,-23.3595,16637.428,967.87726
71,0.0,0.0,0.0,0.35,97.958336,100.0,88.0,-23.06575,-20.5095,-24.3595,-27.90344,-29.444227,-26.013283,36.751804,5.8,3.04795,71.4622,77.66374,63.32462,2.6,-26.819916,-23.959501,-28.3595,14908.137,969.29034
3,0.0,0.0,0.0,0.0,47.75,97.0,0.0,-27.694916,-23.4095,-32.109497,-33.034042,-38.27927,-27.913412,276.92416,5.6,3.8327534,65.69626,76.65754,55.70706,3.23,-32.188667,-26.6095,-36.559498,21550.354,966.51886
3,0.0,0.0,0.0,0.0,23.125,99.0,0.0,-28.669914,-21.5595,-34.4095,-35.17319,-40.217323,-28.97515,256.00204,11.9,6.963476,65.28657,70.69523,59.12304,3.39,-33.194912,-26.1095,-38.109497,21571.455,969.8406
3,0.0,0.0,0.0,0.0,12.958333,81.0,0.0,-20.367832,-18.9095,-22.0095,-27.029066,-27.882809,-25.501745,252.66801,12.2,6.258594,68.50212,71.34296,61.52583,3.2,-24.676168,-23.8595,-25.8595,21514.816,970.78046
3,0.0,0.0,0.0,0.0,30.333334,89.0,2.0,-21.0595,-17.0595,-23.8095,-26.713287,-29.187218,-22.901558,228.22983,6.9,3.753665,74.3365,77.66374,67.301125,3.19,-24.434502,-21.5595,-26.6095,21486.406,974.7321
3,0.0,0.0,0.0,0.0,81.916664,99.0,35.0,-18.586584,-13.5095,-22.5095,-24.335892,-28.363768,-19.241116,222.21983,9.8,4.675468,76.49553,79.473976,69.0773,2.61,-21.713667,-17.7595,-25.1595,21450.965,977.5102
71,0.0,0.0,0.0,0.07,72.625,100.0,1.0,-16.526167,-13.909499,-20.1595,-21.184265,-25.711643,-17.989874,265.84042,4.0,3.1575305,78.54406,82.92762,69.64297,2.22,-19.401169,-17.459501,-22.3095,7202.157,980.38544
71,0.1,1.0,0.0,0.21000001,91.5,100.0,76.0,-18.78658,-11.959499,-25.3595,-24.435951,-30.863607,-17.997192,271.34366,8.8,4.5891175,77.16911,84.77665,67.96282,2.66,-21.85325,-15.809499,-27.8095,21191.06,980.34937
3,0.0,0.0,0.0,0.0,41.25,90.0,0.0,-12.44075,-9.409499,-14.5095,-18.243216,-20.28642,-15.247376,290.41373,8.9,4.7853947,75.69003,77.66835,70.60944,3.04,-15.85533,-13.659499,-17.6595,21391.346,980.2366
3,0.0,0.0,0.0,0.0,80.416664,100.0,56.0,-10.1095,-6.9595,-13.0095,-15.560352,-17.758598,-12.180085,297.09955,9.4,5.188449,78.323296,85.28181,72.54526,2.35,-13.182416,-10.959499,-14.959499,19609.154,985.231
3,0.0,0.0,0.0,0.0,53.625,100.0,2.0,-13.901166,-10.8595,-17.9095,-18.855013,-23.325867,-15.989983,278.35425,5.7,3.0463092,81.03785,85.28181,72.07007,2.73,-16.469915,-14.8095,-20.0595,21312.705,986.5865
3,0.0,0.0,0.0,0.0,70.5,100.0,5.0,-18.876165,-16.459501,-20.5095,-23.754637,-25.29585,-20.641394,270.37814,4.4,2.9832866,76.606384,85.93149,68.77046,2.82,-21.984503,-20.8595,-23.7595,21286.217,989.96735
3,0.0,0.0,0.0,0.0,65.166664,97.0,0.0,-20.10325,-17.5595,-23.1595,-25.129786,-27.97157,-22.427725,219.54443,4.2,2.6870058,77.53762,83.381775,71.2549,2.95,-23.046997,-20.959501,-25.459501,20854.15,989.14557
3,0.0,0.0,0.0,0.0,87.25,100.0,7.0,-20.459501,-17.3095,-21.709501,-25.305906,-27.019876,-22.091185,32.915874,4.3,2.8319604,71.10041,74.883934,66.21326,2.55,-24.347,-22.1095,-25.3095,18826.303,984.9467
71,0.3,2.0,0.0,0.21000001,89.25,100.0,49.0,-18.055334,-15.209499,-22.209501,-22.719748,-27.477922,-19.47547,46.02496,4.5,2.6172504,76.31904,80.150505,71.971085,1.44,-21.213667,-17.8595,-25.1595,2806.3577,972.5225
73,1.4000001,7.0,0.0,1.05,84.25,100.0,2.0,-15.382415,-12.5095,-18.5595,-20.594168,-23.48264,-18.632309,198.88945,8.8,5.3535037,80.69757,83.57759,74.61535,2.7,-17.955334,-15.1095,-20.9095,17649.914,961.19855
71,0.0,0.0,0.0,0.14,69.0,100.0,2.0,-15.357417,-11.3095,-21.0595,-20.51795,-26.344473,-15.547052,200.72089,8.9,4.356604,82.936386,87.06117,77.51189,1.9,-17.611584,-14.209499,-22.709501,4050.9583,967.44037
73,5.2,14.0,0.0,3.7100003,89.708336,100.0,4.0,-15.926164,-12.159499,-22.1095,-21.226313,-27.592379,-17.202587,120.69106,7.0,4.080441,86.45284,90.75388,80.95214,1.37,-17.678251,-14.5095,-23.209501,0.0,970.2005
73,3.9,10.0,0.0,2.8000002,56.166668,100.0,0.0,-15.626166,-10.959499,-25.8595,-21.061926,-31.25931,-15.859377,281.2907,9.4,4.86621,78.306145,87.488556,69.70613,3.08,-18.553251,-12.8595,-28.9095,18773.914,958.748
71,0.0,0.0,0.0,0.28,95.916664,100.0,89.0,-23.801168,-22.209501,-25.959501,-29.158897,-31.641186,-27.923407,203.05891,5.9,3.3015149,75.41408,78.341774,70.10122,2.67,-26.928251,-25.4095,-28.8095,19214.832,966.30634
3,0.0,0.0,0.0,0.0,84.458336,100.0,38.0,-28.928251,-25.5095,-31.3095,-33.87965,-36.362404,-29.788193,274.72433,3.9,2.6000001,73.30663,77.35432,66.73801,2.93,-32.207417,-28.3095,-34.4595,21178.246,969.6285
3,0.0,0.0,0.0,0.0,58.083332,99.0,0.0,-34.421993,-28.8095,-36.9095,-39.52831,-42.223377,-33.625237,326.11978,4.1,2.5495098,71.93545,76.034325,68.33131,3.13,-37.722,-32.6595,-40.2095,21224.354,975.56744
3,0.0,0.0,0.0,0.0,52.75,100.0,7.0,-32.807415,-24.7595,-38.809498,-38.14287,-44.041122,-31.114859,216.7966,8.1,4.4011364,67.02095,72.17409,53.012115,3.25,-36.901165,-28.3595,-42.309498,21181.07,983.32587
73,0.90000004,5.0,0.0,0.90999997,99.958336,100.0,99.0,-18.663668,-11.709499,-23.709501,-25.690765,-30.201725,-18.818218,183.01683,13.1,6.8183575,74.37568,83.031075,69.122314,1.63,-22.090746,-14.0095,-27.3595,0.0,976.0073
73,4.1,19.0,0.0,3.0100002,99.541664,100.0,89.0,-6.5845,-2.7095,-10.909499,-13.052573,-18.035368,-7.9603333,197.327,13.6,7.156815,82.561325,88.07549,68.10652,1.72,-9.072,-4.4095,-14.0595,0.0,961.70215
2,0.0,0.0,0.0,0.0,10.5,76.0,0.0,-17.34283,-10.3595,-20.709501,-23.897787,-27.189615,-16.533655,241.7121,11.0,6.2265563,69.81794,73.71422,63.038383,3.37,-21.54492,-15.0595,-25.209501,21350.002,969.1814
3,0.0,0.0,0.0,0.0,59.166668,100.0,0.0,-17.828247,-14.0095,-22.0095,-23.331413,-27.724092,-18.73374,228.22931,9.2,4.5617976,76.66205,80.26419,68.157776,3.11,-20.947002,-18.6095,-24.959501,21517.643,977.7325
2,0.0,0.0,0.0,0.0,29.333334,59.0,0.0,-17.480331,-13.159499,-22.5095,-22.656878,-28.3726,-18.005997,190.06644,6.4,3.710795,78.04687,86.9743,70.2058,2.84,-20.397,-15.459499,-25.3095,19575.984,973.2458
3,0.0,0.0,0.0,0.0,76.708336,100.0,54.0,-10.542832,-7.6095,-12.959499,-14.862233,-17.470125,-11.874321,196.49945,3.8,2.1095023,88.74264,90.730934,85.51404,2.1,-12.044917,-9.6095,-14.5095,9685.017,964.4703
71,0.0,0.0,0.0,0.21000001,70.666664,100.0,15.0,-8.372,-4.7595,-10.8595,-12.531714,-15.238232,-8.484535,242.37177,4.0,2.2472203,87.83188,90.19361,82.06805,2.57,-10.0345,-6.7595,-12.459499,19834.203,965.7395
71,0.8000001,6.0,0.0,0.84,92.208336,100.0,59.0,-6.5761666,-2.6595001,-10.659499,-11.516639,-15.259968,-8.1429405,202.16164,9.8,5.4341516,89.5713,91.3508,88.023964,2.02,-8.0095,-4.3595,-11.8595,939.6463,969.04224
71,0.7,4.0,0.0,0.63,57.958332,100.0,1.0,-10.7595,-0.5095,-20.5595,-16.234114,-25.696783,-5.9239097,250.90387,11.4,5.80517,77.69672,89.50491,67.78974,3.66,-13.888667,-2.3595,-23.8595,22222.18,968.3093
73,5.4000006,16.0,0.0,3.92,99.125,100.0,87.0,-16.455332,-13.409499,-20.959501,-21.36041,-26.25925,-18.399195,57.193027,6.6,3.4409301,77.56187,86.21282,67.28691,1.53,-19.474085,-15.709499,-24.7595,0.0,971.03204
71,0.3,3.0,0.0,0.35,41.375,100.0,0.0,-19.076166,-15.409499,-26.3095,-24.209433,-31.614283,-20.920286,337.42798,6.7,3.6687872,78.00211,85.35132,65.21012,3.78,-21.984499,-17.3095,-28.7595,22772.31,972.39435
73,0.9,4.0,0.0,0.84000003,74.375,100.0,0.0,-17.159498,-9.8095,-25.3595,-23.22301,-30.745152,-16.352688,204.81244,10.0,5.9665737,73.922104,80.32099,68.15744,1.95,-20.726168,-12.5595,-28.1595,1399.7872,973.0056
73,1.9,9.0,0.0,1.33,46.708332,100.0,0.0,-13.361583,-7.1095,-25.459501,-18.710238,-30.76829,-11.028352,276.88495,11.4,5.60803,77.7672,90.018326,66.45058,3.93,-16.430332,-8.659499,-28.5095,23119.334,963.0289
3,0.0,0.0,0.0,0.0,33.0,98.0,0.0,-24.311584,-18.1095,-29.7595,-30.05393,-35.26802,-24.175673,253.37175,9.5,5.0990195,72.12221,75.66566,66.28477,3.27,-27.921995,-22.7595,-33.0095,20552.07,966.86566
3,0.0,0.0,0.0,0.0,65.833336,99.0,0.0,-21.796999,-13.5095,-29.3095,-27.944277,-34.884857,-20.10679,230.67464,11.2,6.236986,76.504845,81.02347,73.15491,3.75,-24.832418,-16.959501,-32.109497,22502.77,964.6731
3,0.0,0.0,0.0,0.0,39.666668,100.0,0.0,-17.724083,-12.5095,-23.209501,-23.023314,-28.170502,-18.429087,245.0261,10.2,5.2554736,77.571785,86.59999,62.22487,4.35,-20.751167,-15.709499,-25.1595,23517.422,967.8975
3,0.0,0.0,0.0,0.0,95.0,100.0,40.0,-8.476168,-5.2095,-15.7595,-14.299142,-21.35612,-10.966879,204.16605,11.1,5.742821,83.51185,89.10243,78.94855,3.47,-10.786584,-8.0595,-17.2595,17576.713,967.0027
71,0.2,2.0,0.0,0.28,93.125,100.0,29.0,-2.076167,-0.60950005,-5.7595,-7.940319,-11.32284,-6.904666,221.13672,14.1,7.496666,83.27543,86.77445,78.94279,2.06,-4.54075,-3.6095,-7.6095,0.0,963.6008
71,0.0,0.0,0.0,0.07,46.125,100.0,0.0,-3.9095001,-1.2095001,-10.8595,-9.57236,-16.82851,-6.5264106,252.74147,12.3,6.397656,80.946785,86.23599,73.72237,3.92,-6.705333,-3.5095,-13.709499,23807.982,964.2482
3,0.0,0.0,0.0,0.0,51.25,97.0,3.0,-7.34075,-3.7595,-11.159499,-13.324727,-17.43197,-9.978877,255.09952,12.2,6.356886,80.110535,82.670944,78.8573,3.59,-10.182417,-6.7095,-14.0595,19982.176,974.6281
3,0.0,0.0,0.0,0.0,98.666664,100.0,89.0,-4.9344997,-3.7595,-6.7595,-10.56712,-12.601038,-9.3377285,249.87431,11.6,6.203225,80.867134,82.55859,78.42213,2.9,-7.713667,-6.4595,-9.8595,5365.226,974.9086
3,0.0,0.0,0.0,0.0,76.875,99.0,23.0,-6.222,-2.9595,-11.909499,-11.179088,-16.816273,-7.289145,285.70868,9.3,4.6389656,80.288536,88.23861,70.571754,3.71,-9.086584,-7.1095,-13.459499,21753.781,977.842
3,0.0,0.0,0.0,0.0,81.416664,99.0,42.0,-13.701165,-11.7595,-15.709499,-18.071032,-20.114521,-16.242838,67.44771,3.8,2.3259406,83.68246,86.77197,79.04258,3.78,-15.872002,-14.0595,-17.709501,23801.008,991.8989
3,0.0,0.0,0.0,0.0,54.708332,100.0,0.0,-19.372,-15.7595,-22.8595,-24.211578,-27.86412,-20.143341,207.32378,4.8,2.4698179,79.44965,86.39469,71.194954,4.5,-22.042833,-17.5095,-26.0595,24411.184,997.55365
3,0.0,0.0,0.0,0.0,28.416666,84.0,0.0,-20.89908,-12.959499,-25.4095,-25.922195,-30.48305,-17.618973,243.59698,4.0,2.280351,68.06737,75.107864,51.715042,4.97,-25.365751,-19.7595,-28.8595,25150.598,993.30914
2,0.0,0.0,0.0,0.0,17.166666,54.0,0.0,-21.428251,-12.8095,-26.209501,-26.488745,-31.41024,-17.626822,247.52818,3.9,2.158703,66.31534,77.1309,45.023197,5.3,-26.224083,-20.2595,-30.2595,25513.074,989.3852
3,0.0,0.0,0.0,0.0,21.666666,81.0,0.0,-22.269918,-16.0095,-27.8595,-27.529,-33.191055,-21.34999,224.36426,5.0,2.8017852,68.54052,77.75983,59.6153,5.22,-26.528252,-21.3595,-31.7595,25797.328,982.27954
2,0.0,0.0,0.0,0.0,15.458333,57.0,0.0,-17.763662,-10.909499,-21.709501,-22.559671,-26.735188,-15.125434,266.88733,3.8,2.6627054,77.60661,85.20857,65.981125,5.25,-20.782417,-15.7595,-24.1595,25640.385,977.62744
3,0.0,0.0,0.0,0.0,73.208336,100.0,34.0,-15.411583,-8.459499,-21.209501,-20.545603,-26.190718,-13.902529,220.35756,8.3,4.527693,83.04436,85.78045,75.53371,4.91,-17.651167,-11.709499,-23.3095,24963.746,970.6868
3,0.0,0.0,0.0,0.0,83.875,100.0,39.0,-14.751164,-8.209499,-18.1595,-19.5535,-23.213287,-12.339442,220.33803,5.0,2.5942245,79.644745,85.45216,66.430664,5.16,-17.538666,-13.3595,-20.4095,25174.627,965.70135
3,0.0,0.0,0.0,0.0,68.75,100.0,5.0,-13.253249,-6.5595,-20.0595,-18.421598,-25.238222,-11.883969,217.05914,7.3,4.0496917,82.204506,87.939095,77.96099,5.12,-15.640751,-9.1095,-22.6095,25052.277,967.251
71,1.0,6.0,0.0,0.97999996,99.0,100.0,89.0,-4.305333,-0.8095,-8.3595,-10.082082,-13.299161,-6.5314894,200.79419,14.7,7.600658,86.200775,90.106544,80.64036,2.68,-6.2803326,-3.6095,-9.8595,757.91156,968.12695
71,0.3,3.0,0.0,0.21000001,81.833336,100.0,15.0,-4.3303337,-1.3095,-7.6595,-8.483588,-12.360201,-4.783313,203.117,8.3,3.7802117,89.29522,94.849556,79.13895,4.67,-5.8490834,-3.1095,-8.5595,22569.254,968.24005
73,10.499999,17.0,0.20000002,7.3500004,89.916664,100.0,7.0,-0.8803334,0.7405,-4.4595,-5.3831253,-8.431698,-3.8383384,184.98985,8.9,4.8507733,92.21516,97.09493,86.341576,2.89,-1.9970001,-0.5595,-5.2595,3510.4082,962.3592
71,0.0,0.0,0.0,0.07,93.458336,100.0,20.0,-4.176167,-0.10949999,-6.8595,-8.232125,-11.125422,-4.994505,291.88962,8.6,4.6647615,85.01594,90.518135,76.97654,4.06,-6.3324165,-2.1595001,-8.7595,4503.0015,970.90094
73,3.5999997,15.0,0.0,3.1499999,99.958336,100.0,99.0,-7.322,-6.2095,-8.709499,-12.524123,-14.084208,-10.658604,49.6616,8.2,4.404543,87.6958,90.849045,82.706566,2.74,-9.017833,-7.4595,-10.2595,0.0,975.1099
71,0.70000005,5.0,0.0,1.4000002,99.916664,100.0,99.0,-10.146998,-8.5095,-11.6095,-15.465752,-16.975552,-13.829702,32.57712,7.6,3.940812,85.17124,89.58661,80.32099,2.85,-12.167831,-9.959499,-13.909499,0.0,980.14966
71,0.70000005,7.0,0.0,0.97999996,100.0,100.0,100.0,-10.778251,-10.459499,-11.459499,-16.36682,-17.471874,-15.674119,38.80743,9.2,4.816638,84.72316,89.08821,78.283035,2.69,-12.857415,-11.909499,-13.6095,313.98056,984.7193
3,0.0,0.0,0.0,0.0,99.875,100.0,99.0,-15.055332,-10.8595,-19.709501,-21.407907,-26.085173,-16.876308,51.7477,10.0,5.3823786,72.27499,86.22724,60.92714,5.94,-18.963667,-12.709499,-23.3095,24898.402,995.2476
3,0.0,0.0,0.0,0.0,36.041668,100.0,0.0,-21.824083,-18.5595,-24.7595,-27.84022,-30.849068,-24.441113,35.119236,8.3,4.3863425,70.621254,76.651764,60.512894,7.37,-25.759504,-23.6595,-28.3595,28912.852,1003.39374
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.078247,-19.4095,-28.4095,-29.599976,-34.021175,-24.735392,18.328066,6.3,3.5468295,71.29299,76.9842,59.777996,7.54,-27.844912,-24.7595,-31.4095,29337.893,1004.90967
0,0.0,0.0,0.0,0.0,0.7083333,6.0,0.0,-21.209497,-13.3595,-26.0595,-26.564837,-31.29811,-18.456963,1.0644624,5.9,3.7,56.18948,70.085236,39.92105,7.68,-27.861582,-23.3095,-31.6595,29681.793,997.93036
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.732418,-12.5095,-22.5095,-24.249893,-28.188747,-17.553833,14.702492,6.4,3.6055512,60.7223,69.15696,49.93643,7.82,-24.517832,-20.1595,-27.709501,29936.69,987.9007
0,0.0,0.0,0.0,0.0,1.9166666,11.0,0.0,-17.492832,-6.8095,-22.6095,-22.602041,-27.937893,-11.575265,337.04333,4.7,2.8017852,56.621338,75.56432,27.619974,8.05,-24.659498,-20.5095,-27.709501,30191.23,977.0877
3,0.0,0.0,0.0,0.0,60.416668,99.0,0.0,-19.271997,-12.1095,-24.9095,-24.559515,-30.556658,-17.072166,271.12726,5.1,3.0413814,63.9453,75.08691,51.615833,7.41,-24.517832,-19.8595,-28.8095,28724.248,970.1748
3,0.0,0.0,0.0,0.0,54.833332,100.0,7.0,-15.449082,-9.8595,-17.8595,-20.618238,-23.043377,-15.320611,234.17851,7.4,3.8948684,72.55667,80.56177,64.11224,7.63,-19.30533,-15.0095,-22.6095,30706.324,966.2712
71,0.0,0.0,0.0,0.07,85.458336,99.0,57.0,-16.096998,-11.1095,-18.6595,-20.821178,-23.761442,-15.679457,294.63065,4.3,2.4698179,77.40241,82.096664,67.89722,7.34,-19.174082,-15.8595,-20.959501,28213.62,963.4632
71,0.0,0.0,0.0,0.14,72.791664,100.0,14.0,-20.628248,-17.6095,-23.4095,-25.67994,-27.859632,-23.092642,39.50762,6.1,3.3970575,74.68645,83.90578,62.827793,7.99,-23.990746,-19.709501,-26.1595,31130.783,969.70703
3,0.0,0.0,0.0,0.0,58.333332,98.0,11.0,-26.401169,-19.9095,-33.7095,-31.30584,-38.768414,-24.541441,267.59406,4.5,2.5961509,71.497536,78.2802,62.965576,8.4,-30.046999,-25.1595,-37.0095,28800.0,965.2458
3,0.0,0.0,0.0,0.0,63.791668,97.0,7.0,-20.263668,-13.5595,-25.709501,-25.736696,-30.869375,-19.339678,213.49834,8.6,4.384062,74.3728,82.9346,64.25697,8.73,-23.686583,-18.3595,-28.7595,31057.688,965.81616
71,0.0,0.0,0.0,1.12,99.458336,100.0,94.0,-15.476167,-11.3095,-20.3595,-20.387865,-25.314556,-16.709084,162.79398,6.7,3.420526,80.998955,86.538666,69.87891,6.71,-18.034498,-15.3095,-22.6095,18455.283,963.26105
71,0.4,4.0,0.0,0.7,95.375,100.0,65.0,-13.340748,-10.8595,-15.209499,-17.654764,-19.657589,-15.027579,144.76169,3.6,1.8601075,79.04093,87.59999,64.44821,8.47,-16.280333,-15.409499,-16.8595,28033.87,964.35846
3,0.0,0.0,0.0,0.0,48.208332,97.0,0.0,-17.936583,-13.3095,-22.4095,-23.327545,-27.673092,-18.709332,285.73886,7.4,4.5221677,74.757484,86.16306,60.39094,9.5,-21.411583,-17.8095,-24.8595,31896.184,970.0071
3,0.0,0.0,0.0,0.0,68.083336,100.0,0.0,-11.7095,-6.2095,-17.459501,-18.170458,-23.459375,-12.390224,278.522,16.2,8.805112,74.51143,79.852646,68.34276,9.37,-15.338662,-9.409499,-20.8595,30399.36,971.903
3,0.0,0.0,0.0,0.0,65.291664,99.0,6.0,-6.8553333,-4.8095,-12.6095,-13.597877,-18.12267,-11.249355,285.14572,17.2,9.113727,70.36088,78.65524,59.52588,9.61,-11.394917,-9.3095,-16.209501,32056.209,965.1145
3,0.0,0.0,0.0,0.0,45.541668,100.0,0.0,-13.919915,-9.3095,-18.3595,-19.59563,-23.896433,-15.354643,285.37473,10.3,5.456189,71.87216,81.29254,54.89583,9.22,-18.015753,-15.659499,-20.959501,32898.258,973.7873
3,0.0,0.0,0.0,0.0,63.916668,100.0,10.0,-13.476165,-8.0095,-18.959501,-19.464779,-24.154575,-14.417765,265.90262,11.5,6.6272163,74.88006,84.256004,61.530716,9.87,-17.076164,-13.909499,-21.1595,32269.996,976.9599
3,0.0,0.0,0.0,0.0,56.25,100.0,0.0,-9.51575,-5.1095,-12.209499,-15.281743,-18.576796,-10.871566,283.32593,11.2,6.0016665,75.00395,83.990135,64.79454,8.59,-13.163666,-10.3595,-15.209499,32619.098,973.1843
3,0.0,0.0,0.0,0.0,52.75,100.0,0.0,-14.892833,-11.8095,-20.9095,-20.179365,-26.12113,-16.609737,355.45105,9.2,4.808326,74.154594,84.692375,56.56383,10.89,-18.592833,-14.0095,-23.959501,33913.797,979.70435
3,0.0,0.0,0.0,0.0,36.041668,95.0,0.0,-16.967833,-8.459499,-25.709501,-22.519264,-30.857838,-14.280096,279.19867,7.7,4.472136,63.974613,78.64899,45.51243,9.82,-22.478249,-17.0595,-28.4095,26467.78,984.8242
1,0.0,0.0,0.0,0.0,3.0,38.0,0.0,-11.8949175,-5.9095,-16.7595,-17.876163,-22.464695,-12.005366,279.85846,9.0,5.124451,58.891403,65.59516,49.58303,11.6,-18.3845,-14.5095,-21.959501,34372.67,980.49097
2,0.0,0.0,0.0,0.0,16.916666,62.0,0.0,-13.828251,-7.6595,-19.6595,-18.941837,-25.08806,-12.402235,283.56735,8.9,4.9193497,72.67361,80.31117,59.588135,11.74,-17.7595,-13.8595,-22.209501,34521.18,978.9956
71,0.0,0.0,0.0,0.28,75.875,100.0,1.0,-13.534499,-8.3595,-18.6095,-18.975468,-23.801071,-14.085612,278.2023,8.1,4.3324356,73.424065,81.21753,62.187374,8.16,-17.355333,-13.909499,-21.1595,19091.816,978.4299
1,0.0,0.0,0.0,0.0,15.833333,48.0,0.0,-14.069917,-7.4095,-19.6095,-19.102259,-24.818176,-12.470904,295.01685,6.9,3.2695565,74.833405,84.50644,56.806225,12.28,-17.713665,-13.7595,-21.5595,34942.953,985.3001
3,0.0,0.0,0.0,0.0,44.25,98.0,0.0,-13.834499,-7.2595,-20.1095,-19.23942,-25.376078,-13.153619,279.74207,9.1,4.8052053,75.66299,83.53735,62.68271,12.05,-17.303251,-12.8095,-22.4095,35098.555,984.57574
3,0.0,0.0,0.0,0.0,38.333332,95.0,0.0,-13.509499,-7.2595,-20.6095,-18.062466,-25.600386,-11.582769,250.31274,3.8,2.5179358,75.29676,83.36721,58.064938,12.51,-17.067833,-12.709499,-22.8095,35251.47,987.3973
